id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11869297,Home in New Orleans · ★4.64 · 3 bedrooms · 6 beds · 2 baths,45458985,Wright Houses,,Algiers Point,29.94983,-90.05159,Entire home/apt,150,2,170,2023-11-01,1.92,3,67,13,"17STR-09323, 20-OSTR-30877"
11893580,Rental unit in New Orleans · ★4.68 · 1 bedroom · 2 beds · 1 bath,54270969,Arianna,,Treme - Lafitte,29.96536,-90.06705,Private room,91,30,119,2017-07-31,1.28,2,0,0,
11909466,Home in New Orleans · ★4.78 · 3 bedrooms · 3 beds · 2 baths,63533137,John,,Marlyville - Fontainbleau,29.94508,-90.11323,Entire home/apt,204,30,18,2018-10-29,0.22,1,0,0,
11925025,Home in New Orleans · ★4.97 · 2 bedrooms · 2 beds · 2 baths,41853496,Brady And Doody,,Mid-City,29.97118,-90.09721,Entire home/apt,411,2,213,2023-11-25,2.30,1,0,25,"19STR-05068, 20-ostr-1568"
11938562,Home in New Orleans · ★4.74 · 3 bedrooms · 4 beds · 2 baths,2097174,Wesley,,Central City,29.93282,-90.08273,Entire home/apt,160,30,57,2019-05-05,0.63,1,0,0,
11946723,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 2 shared baths,7485374,Zoie,,St. Roch,29.97185,-90.05045,Private room,25,1,209,2021-04-29,2.24,3,0,0,"17STR-12427, 19-OSTR-0000"
11948344,Home in New Orleans · ★4.76 · Studio · 2 beds · 1 bath,33890695,Sisi & Fernando,,Treme - Lafitte,29.97086,-90.08187,Entire home/apt,29,30,496,2023-06-18,5.29,1,131,24,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
11951519,Bed and breakfast in New Orleans · 2 bedrooms · 2 beds · 1 bath,63827158,Linda,,Lower Garden District,29.93451,-90.07328,Private room,376,30,0,,,1,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
11971384,Cottage in New Orleans · ★4.75 · 2 bedrooms · 4 beds · 1 bath,33318374,Tara,,St. Roch,29.97003,-90.05201,Entire home/apt,113,1,457,2023-11-30,4.95,1,0,56,"17STR-09801, 20-ostr-0366"
11972777,Home in Arabi · ★4.84 · 3 bedrooms · 3 beds · 2 baths,35778006,Chris,,Holy Cross,29.95452,-90.00854,Entire home/apt,120,2,68,2020-02-24,0.73,2,0,0,
11986069,Home in New Orleans · ★4.94 · 1 bedroom · 1 bath,64064667,Julia,,West Riverside,29.91842,-90.11669,Entire home/apt,195,3,177,2023-11-11,1.89,1,267,24,"18STR-19503, 20-OSTR-2114"
11992446,Home in New Orleans · ★4.63 · 3 bedrooms · 5 beds · 2.5 baths,63935782,Charlie,,Central City,29.937921793110803,-90.08487910792013,Entire home/apt,146,2,223,2023-11-28,2.39,1,170,9,"23-CSTR-07149, 21-OSTR-07196"
12011483,Townhouse in New Orleans · ★4.87 · 2 bedrooms · 1 bed · 2.5 baths,61299534,Kathleen,,Milneburg,30.02441,-90.05729,Private room,61,30,55,2019-10-27,0.59,2,1,0,19STR-23231
12039091,Home in New Orleans · ★4.65 · 4 bedrooms · 8 beds · 5 baths,58473244,Alex,,Little Woods,30.05559,-89.9496,Entire home/apt,243,2,142,2023-09-16,1.57,1,71,16,"19STR-01787, 20-OSTR-01787"
12052290,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,64545006,Dorria,,Fairgrounds,29.97691,-90.07844,Entire home/apt,99,3,188,2023-11-27,2.02,1,120,8,"19STR-23766, 20-OSTR-0211"
12086379,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1 bath,43716025,Lin,,Treme - Lafitte,29.9647,-90.07072,Entire home/apt,145,3,126,2023-11-20,1.37,2,56,15,"19STR-11786, 19-OSTR-9999"
12106914,Home in New Orleans · ★4.74 · 3 bedrooms · 3 beds · 1 bath,64242371,Brenda,,Pines Village,30.02225,-90.01672,Entire home/apt,150,30,31,2019-05-19,0.33,1,0,0,
12111787,Rental unit in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,54478905,Kevin,,Algiers Point,29.95094,-90.04944,Entire home/apt,123,30,50,2023-06-20,1.24,2,223,17,RSTR= 20-RSTR-21577
12112674,Home in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 bath,45833999,Eric & Leah,,West Riverside,29.91665,-90.10614,Entire home/apt,100,3,165,2022-11-29,1.78,1,0,0,"19STR-26044, 20-OSTR-02369"
12149753,Home in New Orleans · ★4.98 · 5 bedrooms · 7 beds · 3.5 baths,12793956,Franz,,Marigny,29.96595,-90.05132,Entire home/apt,600,3,184,2023-11-14,1.99,1,0,27,"19RSTR-26561, 20-OSTR-03048"
12167970,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1 bath,65361986,Kelly,,Treme - Lafitte,29.96937,-90.08133,Entire home/apt,99,2,61,2020-03-09,0.70,1,0,0,"19STR-20247, 19-OSTR-0000"
12168265,Home in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,22244189,Jamie,,Seventh Ward,29.9716,-90.06861,Private room,40,1,530,2023-12-01,5.70,1,52,57,"23-NSTR-13433, 23-OSTR-10579"
12170524,Aparthotel in New Orleans · 1 bedroom · 2 beds · 1 bath,23366133,Rj,,Central Business District,29.95094,-90.06782,Entire home/apt,320,2,1,2017-01-02,0.01,12,363,0,"20-ISTR-99874, 20-OSTR-99874"
12171050,Home in New Orleans · ★4.42 · 2 bedrooms · 2 beds · 1 bath,48879483,Melissa,,Mid-City,29.96624,-90.09199,Entire home/apt,76,1,387,2023-11-17,4.15,2,310,55,"20STR-00074, 19-OSTR-0000"
12171616,Aparthotel in New Orleans · 2 bedrooms · 3 beds · 2 baths,23366133,Rj,,Central Business District,29.95094,-90.06782,Entire home/apt,391,2,1,2017-01-04,0.01,12,356,0,"20-ISTR-99874, 20-OSTR-99874"
12179542,Loft in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,95683904,Brad,,Central Business District,29.95294,-90.07155,Entire home/apt,96,2,208,2023-11-20,2.24,21,85,31,"20-CSTR-28173, 20-OSTR-00047"
12184496,Guest suite in New Orleans · ★4.94 · 1 bedroom · 2 beds · 1 bath,65478992,Chelsea,,Bywater,29.96267,-90.03561,Entire home/apt,65,30,214,2023-10-21,2.33,2,1,12,"22-RSTR-16711, 22-OSTR-08383"
12204432,Guesthouse in New Orleans · ★4.95 · 1 bedroom · 3 beds · 1 bath,155092630,Janell,,East Carrollton,29.94582,-90.12625,Entire home/apt,50,30,79,2023-08-19,1.06,1,320,4,
12245770,Rental unit in New Orleans · ★4.63 · 2 bedrooms · 3 beds · 1 bath,65912127,Charlotte,,Mid-City,29.97955,-90.10278,Entire home/apt,107,30,68,2022-05-08,0.74,1,364,0,19STR-22521
12264278,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 2 baths,4871051,Joel,,Marlyville - Fontainbleau,29.95402,-90.12001,Entire home/apt,221,2,84,2023-03-13,0.90,1,253,2,"19STR-19323, 19-OSTR-00000"
12323779,Home in New Orleans · ★4.36 · 1 bedroom · 1 bed · 1 private bath,37494578,Roberto,,Seventh Ward,29.97169,-90.06,Private room,42,5,128,2023-10-10,1.38,2,167,3,"18STR-19861, 19-OSTR-0000"
12385245,Rental unit in New Orleans · ★4.99 · 3 bedrooms · 3 beds · 2.5 baths,66951654,Michael,,Marigny,29.96659,-90.05767,Entire home/apt,258,2,199,2023-11-13,2.16,4,0,46,"22-CSTR-09952, 22-OSTR-14294"
12388171,Home in New Orleans · ★4.94 · 2 bedrooms · 3 beds · 1 bath,30311707,Katherine,,Mid-City,29.96914,-90.09967,Entire home/apt,110,30,16,2020-03-17,0.17,2,0,0,19STR-17405
12388500,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,35978825,Billy,,Treme - Lafitte,29.97456,-90.07919,Entire home/apt,60,1,207,2023-11-11,2.23,1,0,38,"20STR-00759, 22-OSTR-21642"
12403554,Home in New Orleans · ★4.14 · 3 bedrooms · 5 beds · 1 bath,46572687,Chrystal,,Seventh Ward,29.9707,-90.06069,Entire home/apt,73,2,146,2023-11-12,1.58,2,344,12,"21RSTR-00856, 20-OSTR-0855"
12405884,Home in New Orleans · ★4.90 · 3 bedrooms · 4 beds · 2 baths,63427992,Colleen,,Broadmoor,29.94359,-90.1052,Entire home/apt,279,3,114,2023-05-22,1.23,1,64,4,"24-CSTR-05614, 24-OSTR-15918"
12407284,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 bath,2386097,Evan,,Marlyville - Fontainbleau,29.95469,-90.11745,Private room,150,30,9,2019-01-01,0.10,1,0,0,
12409893,Home in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 1 bath,3684904,Hunter,,Treme - Lafitte,29.96982,-90.08213,Entire home/apt,99,4,79,2023-11-13,0.85,2,284,7,"22-RSTR-03275, 22-OSTR-01548"
12423165,Condo in New Orleans · ★4.97 · 3 bedrooms · 3 beds · 2 baths,66951654,Michael,,Marigny,29.96627,-90.05755,Entire home/apt,259,2,253,2023-11-22,2.74,4,184,53,"22-CSTR-09956, 22-OSTR-14294"
12449233,Home in New Orleans · ★4.69 · 1 bedroom · 1 bed · 1 bath,67353616,Maxwell,,Bywater,29.96851,-90.04919,Entire home/apt,135,30,29,2017-05-29,0.31,1,0,0,
12452821,Home in New Orleans · ★4.98 · 2 bedrooms · 2 beds · 2 baths,64539218,Catherine,,Audubon,29.951915740966797,-90.11705017089844,Entire home/apt,400,3,82,2023-05-21,0.95,1,310,7,"23-STR-00498, 23-OSTR-00498"
12455503,Home in New Orleans · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,32921944,Jacob,,St. Claude,29.97142,-90.04884,Private room,39,2,302,2023-11-15,3.25,7,0,37,"23-cstr-11648, 23-ostr-07055"
12486131,Guest suite in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,4882781,Dan & Sarah,,Seventh Ward,29.98008,-90.0698,Entire home/apt,100,30,64,2020-02-16,0.70,1,0,0,19STR-25768
12491376,Home in New Orleans · ★4.91 · 3 bedrooms · 3 beds · 2 baths,11326919,Benjamin,,Bayou St. John,29.97263,-90.08967,Entire home/apt,135,30,11,2022-12-22,0.12,8,172,1,"19STR-02041, 19-OSTR-00000"
12491716,Rental unit in New Orleans · ★4.83 · 2 bedrooms · 2 beds · 2 baths,7260834,Lenin,,Black Pearl,29.94056,-90.13213,Entire home/apt,107,1,427,2023-11-27,4.74,1,257,33,"20RSTR-12345, 23-OSTR-18145"
12491897,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,67633955,Allison,,Marigny,29.96706,-90.06073,Entire home/apt,115,2,275,2023-11-25,2.98,1,28,26,"21-RSTR-03621, 20-OSTR-21427"
12512582,Condo in New Orleans · ★4.89 · 1 bedroom · 2 beds · 1 bath,38194230,Christopher,,French Quarter,29.96339,-90.06507,Entire home/apt,450,30,18,2017-07-02,0.21,1,363,0,
12542374,Home in New Orleans · ★4.65 · 2 bedrooms · 2 beds · 2 baths,67959716,Munther,,Treme - Lafitte,29.97052,-90.07286,Entire home/apt,275,30,99,2021-05-30,1.08,1,89,0,17str-12043
12548755,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,8468712,Mara,,Garden District,29.92767,-90.08101,Entire home/apt,115,30,5,2017-05-07,0.05,1,0,0,
12570000,Rental unit in New Orleans · ★4.79 · 1 bedroom · 1 bed · 1 bath,67193107,Nathaniel,,Central City,29.93696,-90.07632,Entire home/apt,125,30,203,2023-05-07,2.21,1,89,2,"19STR-19943, 20-OSTR-27239"
12586594,Home in New Orleans · ★4.99 · 2 bedrooms · 2 beds · 2.5 baths,68268322,Ian,,Irish Channel,29.92281,-90.08656,Entire home/apt,280,3,158,2023-11-25,1.71,2,213,22,"22RSTR-10594, 19-OSTR-27286"
